,time,PressMode
0,2023-01-02 04:14:29.529,2
1,2023-01-02 04:14:30.539,64
2,2023-01-02 04:14:31.539,4
3,2023-01-02 06:34:26.072,16
4,2023-01-02 10:26:00.601,4
5,2023-01-02 10:26:45.779,16
6,2023-01-02 11:30:12.983,8
7,2023-01-02 11:40:16.391,0
8,2023-01-02 11:40:17.401,4
9,2023-01-02 11:41:54.780,16
10,2023-01-02 20:18:32.663,8
11,2023-01-02 20:26:23.545,16
12,2023-01-02 23:13:09.526,0
13,2023-01-02 23:13:10.526,8
14,2023-01-02 23:20:47.359,4
15,2023-01-02 23:21:23.500,16
16,2023-01-03 01:35:16.602,4
17,2023-01-03 01:36:06.802,16
18,2023-01-03 03:37:59.026,4
19,2023-01-03 03:39:02.285,16
20,2023-01-03 06:34:07.257,8
21,2023-01-03 06:42:21.240,32
22,2023-01-03 06:42:22.240,4
23,2023-01-03 06:51:22.404,16
24,2023-01-03 19:24:40.032,8
25,2023-01-03 19:36:12.805,4
26,2023-01-03 19:37:07.013,16
27,2023-01-03 21:20:10.717,8
28,2023-01-03 21:29:00.838,4
29,2023-01-03 21:30:43.246,16
30,2023-01-04 00:43:24.463,8
31,2023-01-04 00:54:01.003,4
32,2023-01-04 00:56:01.482,16
33,2023-01-04 05:06:47.612,8
34,2023-01-04 05:14:39.496,4
35,2023-01-04 05:17:11.104,16
36,2023-01-04 09:31:25.059,0
37,2023-01-04 09:31:26.059,8
38,2023-01-04 09:38:19.723,0
39,2023-01-04 09:38:20.723,16
40,2023-01-04 14:09:32.743,8
41,2023-01-04 14:11:04.111,4
42,2023-01-04 14:11:49.292,8
43,2023-01-04 14:22:08.760,4
44,2023-01-04 14:23:54.190,16
45,2023-01-05 01:52:26.295,4
46,2023-01-05 01:52:55.415,16
47,2023-01-05 02:01:49.546,32
48,2023-01-05 02:01:51.555,8
49,2023-01-05 02:06:51.760,32
50,2023-01-05 02:06:52.760,4
51,2023-01-05 02:07:51.000,16
52,2023-01-05 05:42:11.388,8
53,2023-01-05 05:49:19.105,4
54,2023-01-05 05:50:48.456,16
55,2023-01-05 07:58:49.154,8
56,2023-01-05 08:07:32.249,4
57,2023-01-05 08:09:34.736,16
58,2023-01-05 10:57:44.056,8
59,2023-01-05 11:09:40.924,4
60,2023-01-05 11:12:50.681,16
61,2023-01-05 17:23:37.591,8
62,2023-01-05 17:37:02.809,4
63,2023-01-05 17:40:00.526,16
64,2023-01-05 17:54:43.051,4
65,2023-01-05 17:54:51.081,16
66,2023-01-05 18:01:39.713,4
67,2023-01-05 18:01:47.743,16
68,2023-01-05 18:34:16.532,0
69,2023-01-05 18:34:17.532,4
70,2023-01-05 18:35:51.910,16
71,2023-01-05 20:16:26.029,8
72,2023-01-05 20:31:45.700,0
73,2023-01-05 20:31:46.711,4
74,2023-01-05 20:41:09.953,16
75,2023-01-06 00:23:33.292,4
76,2023-01-06 00:23:36.302,16
77,2023-01-06 00:23:44.332,4
78,2023-01-06 00:23:47.352,16
79,2023-01-06 00:23:48.352,4
80,2023-01-06 00:23:53.372,16
81,2023-01-06 00:34:48.992,0
82,2023-01-06 00:34:49.990,8
83,2023-01-06 00:47:39.072,4
84,2023-01-06 00:56:40.233,16
85,2023-01-06 04:04:54.364,0
86,2023-01-06 04:04:55.374,8
87,2023-01-06 05:27:51.246,0
88,2023-01-06 05:27:52.256,4
89,2023-01-06 05:34:33.858,8
90,2023-01-06 05:34:50.928,16
91,2023-01-06 05:34:51.937,4
92,2023-01-06 05:35:17.039,0
93,2023-01-06 05:35:18.036,8
94,2023-01-07 14:44:19.927,0
95,2023-02-04 00:33:20.730,16
96,2023-02-06 11:00:55.628,4
97,2023-02-06 11:01:08.677,8
98,2023-02-06 11:09:09.601,4
99,2023-02-07 13:29:40.477,16
100,2023-02-07 15:50:35.263,8
101,2023-02-07 15:55:32.450,4
102,2023-02-07 15:59:59.513,16
103,2023-02-07 19:18:27.095,8
104,2023-02-07 19:24:18.500,0
105,2023-02-07 19:24:19.509,4
106,2023-02-07 19:26:14.969,16
107,2023-02-07 21:29:57.631,8
108,2023-02-07 21:38:02.562,0
109,2023-02-07 21:38:03.573,4
110,2023-02-07 21:39:46.980,16
111,2023-02-08 04:35:41.697,8
112,2023-02-08 04:42:56.430,4
113,2023-02-08 04:45:17.997,16
114,2023-02-08 10:48:18.017,8
115,2023-02-08 10:59:03.598,0
116,2023-02-08 10:59:04.598,4
117,2023-02-08 11:00:40.986,16
118,2023-02-08 12:20:07.035,4
119,2023-02-08 12:23:00.733,16
120,2023-02-08 13:52:30.186,8
121,2023-02-08 14:02:25.566,4
122,2023-02-08 14:08:49.101,16
123,2023-02-08 19:12:33.923,32
124,2023-02-08 19:12:34.933,8
125,2023-02-08 19:22:42.364,0
126,2023-02-08 19:22:43.365,4
127,2023-02-08 19:24:39.832,16
128,2023-02-08 19:30:59.345,4
129,2023-02-08 19:31:15.404,16
130,2023-02-08 21:28:25.496,32
131,2023-02-08 21:28:26.506,8
132,2023-02-08 21:37:56.786,4
133,2023-02-08 21:41:16.585,16
134,2023-02-09 03:02:45.653,8
135,2023-02-09 03:10:10.437,4
136,2023-02-09 03:12:29.996,16
137,2023-02-09 08:46:09.990,32
138,2023-02-09 08:46:10.990,8
139,2023-02-09 08:53:57.864,4
140,2023-02-09 08:55:47.292,16
141,2023-02-09 09:19:46.042,4
142,2023-02-09 09:25:49.496,16
143,2023-02-09 12:59:58.845,8
144,2023-02-09 13:07:17.595,32
145,2023-02-09 13:07:18.605,4
146,2023-02-09 13:08:39.924,16
147,2023-02-09 14:18:31.677,8
148,2023-02-09 14:27:20.789,16
149,2023-02-09 14:27:21.799,4
150,2023-02-09 14:28:54.167,16
151,2023-02-09 20:08:46.657,32
152,2023-02-09 20:08:47.657,8
153,2023-02-09 20:15:19.223,4
154,2023-02-09 20:16:03.401,0
155,2023-02-09 20:16:04.403,16
156,2023-02-10 03:53:40.118,8
157,2023-02-10 03:59:20.483,4
158,2023-02-10 04:00:28.763,16
159,2023-02-10 06:29:45.552,8
160,2023-02-10 06:43:46.911,4
161,2023-02-10 07:10:29.312,0
162,2023-02-10 07:10:31.322,1
163,2023-02-10 07:12:32.809,16
164,2023-02-10 09:08:43.665,0
165,2023-02-10 09:08:44.664,4
166,2023-02-10 09:08:53.704,16
167,2023-02-10 09:18:18.964,4
168,2023-02-10 09:18:25.996,16
169,2023-02-10 10:46:14.043,4
170,2023-02-10 10:46:22.072,16
171,2023-02-10 10:46:36.132,4
172,2023-02-10 10:46:55.213,16
173,2023-02-10 10:54:01.917,4
174,2023-02-10 10:54:06.937,16
175,2023-02-10 11:08:23.355,4
176,2023-02-10 11:09:01.513,0
177,2023-02-10 11:09:04.523,1
178,2023-02-10 11:12:45.411,16
179,2023-02-10 12:57:28.513,0
180,2023-02-10 12:57:29.513,4
181,2023-02-10 12:57:54.621,8
182,2023-02-10 13:03:50.035,0
183,2023-02-10 13:03:51.035,16
184,2023-02-10 18:09:12.256,0
185,2023-02-10 18:09:13.257,8
186,2023-02-10 18:19:50.808,16
187,2023-02-10 18:19:51.808,4
188,2023-02-10 18:20:44.017,16
189,2023-02-10 22:31:26.117,8
190,2023-02-10 23:13:38.239,4
191,2023-02-10 23:18:59.523,16
192,2023-02-11 03:43:20.905,4
193,2023-02-11 04:03:03.638,16
194,2023-02-12 22:32:18.802,4
195,2023-02-13 06:51:47.540,16
196,2023-02-13 12:42:48.700,8
197,2023-02-13 12:52:55.119,4
198,2023-02-13 13:17:25.996,16
199,2023-02-13 19:20:16.993,0
200,2023-02-13 19:20:18.003,8
201,2023-02-13 19:27:53.825,4
202,2023-02-13 19:35:11.568,0
203,2023-02-13 19:35:12.578,16
204,2023-02-14 05:28:05.733,8
205,2023-02-14 05:38:50.312,16
206,2023-02-14 05:38:51.312,4
207,2023-02-14 05:49:38.898,16
208,2023-02-14 17:03:10.398,8
209,2023-02-14 17:12:46.707,4
210,2023-02-14 17:14:28.105,16
211,2023-02-14 19:25:43.581,8
212,2023-02-14 19:32:22.174,4
213,2023-02-14 19:33:55.542,16
214,2023-02-15 03:21:31.647,8
215,2023-02-15 03:30:08.723,0
216,2023-02-15 03:30:09.723,4
217,2023-02-15 03:31:47.122,16
218,2023-02-15 04:27:38.519,4
219,2023-02-15 04:28:52.819,8
220,2023-02-15 05:00:39.438,16
221,2023-02-15 05:00:40.437,4
222,2023-02-15 05:09:52.640,16
223,2023-02-15 07:23:43.736,4
224,2023-02-15 07:23:50.766,16
225,2023-02-15 09:30:26.125,4
226,2023-02-15 09:30:45.194,16
227,2023-02-15 13:27:25.950,8
228,2023-02-15 13:38:39.641,4
229,2023-02-15 13:46:35.545,16
230,2023-02-15 18:01:48.734,8
231,2023-02-15 18:08:25.319,4
232,2023-02-15 18:11:37.086,16
233,2023-02-15 22:56:53.490,8
234,2023-02-15 23:05:37.584,4
235,2023-02-15 23:14:25.693,16
236,2023-02-16 04:41:52.207,4
237,2023-02-16 04:42:53.457,8
238,2023-02-16 04:54:38.276,4
239,2023-02-16 04:56:03.615,16
240,2023-02-16 08:55:34.043,0
241,2023-02-16 08:55:35.053,8
242,2023-02-16 09:26:51.546,4
243,2023-02-16 09:30:31.423,16
244,2023-02-16 13:09:11.858,8
245,2023-02-16 13:22:09.977,4
246,2023-02-16 13:32:51.536,16
247,2023-02-16 15:38:57.782,4
248,2023-02-16 15:39:08.822,16
249,2023-02-17 05:17:55.154,8
250,2023-02-17 05:24:21.700,4
251,2023-02-17 05:38:28.086,16
252,2023-02-17 07:27:31.237,32
253,2023-02-17 07:27:32.237,8
254,2023-02-17 07:41:30.588,32
255,2023-02-17 07:41:31.598,4
256,2023-02-17 07:44:15.246,16
257,2023-02-17 08:35:29.533,8
258,2023-02-17 08:53:36.878,0
259,2023-02-17 08:53:37.888,4
260,2023-02-17 09:23:29.042,16
261,2023-02-17 12:03:51.515,8
262,2023-02-17 12:12:31.588,0
263,2023-02-17 12:12:32.598,4
264,2023-02-17 22:26:54.915,8
265,2023-02-17 22:34:21.697,32
266,2023-02-17 22:34:22.707,4
267,2023-02-17 22:36:27.198,16
268,2023-02-18 03:28:51.319,8
269,2023-02-18 03:36:56.250,0
270,2023-02-18 03:36:57.260,4
271,2023-02-18 03:38:49.709,16
272,2023-02-19 07:07:22.979,4
273,2023-02-20 06:08:57.203,16
274,2023-02-20 16:09:36.632,32
275,2023-02-20 16:09:37.642,8
276,2023-02-20 16:19:08.505,4
277,2023-02-20 16:20:12.765,16
278,2023-02-20 19:15:51.875,8
279,2023-02-20 19:21:47.299,16
280,2023-02-20 19:21:48.299,4
281,2023-02-20 19:22:34.489,16
282,2023-02-20 20:28:27.280,4
283,2023-02-20 20:28:53.381,16
284,2023-02-21 11:16:52.295,0
285,2023-02-21 11:16:53.305,8
286,2023-02-21 11:25:01.247,4
287,2023-02-21 11:25:04.257,16
288,2023-02-21 15:06:33.375,0
289,2023-02-21 15:06:34.385,8
290,2023-02-21 15:22:53.292,4
291,2023-02-21 15:30:17.065,16
292,2023-02-21 17:29:07.569,8
293,2023-02-21 17:36:39.371,4
294,2023-02-21 17:38:03.709,16
295,2023-02-21 20:31:24.305,0
296,2023-02-21 20:31:25.303,8
297,2023-02-21 20:37:35.788,4
298,2023-02-21 20:42:21.934,16
299,2023-02-22 01:27:19.213,4
300,2023-02-22 03:46:22.555,16
301,2023-02-22 06:43:40.065,8
302,2023-02-22 06:49:01.348,4
303,2023-02-22 06:50:39.739,16
304,2023-02-22 15:22:39.507,0
305,2023-02-22 15:22:40.517,8
306,2023-02-22 15:30:01.270,0
307,2023-02-22 15:30:02.280,4
308,2023-02-22 15:35:05.486,16
309,2023-02-22 19:49:03.391,32
310,2023-02-22 19:49:04.400,8
311,2023-02-22 19:57:28.410,32
312,2023-02-22 19:57:29.410,4
313,2023-02-22 20:09:17.239,16
314,2023-02-23 03:14:56.302,0
315,2023-02-23 03:14:57.302,8
316,2023-02-23 03:21:52.964,4
317,2023-02-23 03:24:31.602,16
318,2023-02-23 06:13:28.108,4
319,2023-02-23 06:15:04.494,16
320,2023-02-23 06:17:05.983,4
321,2023-02-23 06:17:13.013,16
322,2023-02-23 08:40:07.451,16
323,2023-02-23 08:57:24.153,16
324,2023-02-23 08:58:15.982,16
325,2023-02-23 09:15:19.553,16
326,2023-02-23 09:16:39.983,16
327,2023-02-23 09:17:14.322,16
328,2023-02-23 09:17:29.262,16
329,2023-02-23 09:20:51.835,16
330,2023-02-23 09:34:18.069,16
331,2023-02-23 09:35:50.688,16
332,2023-02-23 09:40:17.328,16
333,2023-02-23 09:40:50.605,16
334,2023-02-23 09:43:04.209,16
335,2023-02-23 09:43:41.559,16
336,2023-02-23 09:51:29.756,16
337,2023-02-23 09:51:29.808,16
338,2023-02-23 10:14:47.973,16
339,2023-02-23 10:14:48.026,16
340,2023-02-23 10:18:52.957,0
341,2023-02-23 10:18:53.957,8
342,2023-02-23 10:27:07.941,4
343,2023-02-23 10:29:49.588,16
344,2023-02-23 11:02:59.029,16
345,2023-02-23 11:02:59.081,16
346,2023-02-23 11:05:06.588,16
347,2023-02-23 11:05:06.638,16
348,2023-02-23 11:06:18.926,16
349,2023-02-23 11:06:18.976,16
350,2023-02-23 11:06:39.595,16
351,2023-02-23 11:06:39.647,16
352,2023-02-23 13:00:23.191,16
353,2023-02-23 13:00:23.243,16
354,2023-02-23 14:47:18.357,16
355,2023-02-23 14:47:18.407,16
356,2023-02-23 14:55:11.005,16
357,2023-02-23 15:00:12.484,16
358,2023-02-23 15:01:54.526,16
359,2023-02-23 15:07:58.368,16
360,2023-02-23 15:16:02.418,16
361,2023-02-23 15:49:35.250,8
362,2023-02-23 15:55:51.752,4
363,2023-02-23 15:55:59.780,0
364,2023-02-23 15:56:00.790,8
365,2023-02-23 15:57:52.240,4
366,2023-02-23 16:07:15.489,16
367,2023-02-23 22:37:04.976,8
368,2023-02-23 22:48:16.654,0
369,2023-02-23 22:48:17.664,4
370,2023-02-23 22:51:00.313,16
371,2023-02-23 23:05:05.687,0
372,2023-02-23 23:05:06.698,4
373,2023-02-23 23:05:14.727,16
374,2023-02-23 23:12:11.392,4
375,2023-02-23 23:12:29.461,16
376,2023-02-24 00:35:50.447,4
377,2023-02-24 00:36:32.615,16
378,2023-02-24 00:36:48.686,4
379,2023-02-24 00:40:09.492,16
380,2023-02-24 00:49:23.701,4
381,2023-02-24 00:50:06.871,16
382,2023-02-24 00:50:36.990,4
383,2023-02-24 00:50:45.019,16
384,2023-02-24 00:50:53.049,4
385,2023-02-24 00:50:57.071,0
386,2023-02-24 00:50:58.069,16
387,2023-02-24 00:51:07.109,4
388,2023-02-24 00:51:15.141,16
389,2023-02-24 06:41:47.203,0
390,2023-02-24 06:41:48.213,4
391,2023-02-24 06:42:57.483,16
392,2023-02-24 07:01:44.996,4
393,2023-02-24 07:02:27.157,16
394,2023-02-24 08:40:41.717,4
395,2023-02-24 08:40:54.776,16
396,2023-02-24 08:42:45.214,8
397,2023-02-24 08:53:36.825,4
398,2023-02-24 09:33:28.381,16
399,2023-02-24 11:57:36.944,8
400,2023-02-24 12:05:18.788,4
401,2023-02-24 12:06:49.155,16
402,2023-02-24 19:15:03.846,32
403,2023-02-24 19:15:04.857,8
404,2023-02-24 19:22:52.720,0
405,2023-02-24 19:22:53.730,4
406,2023-02-24 19:24:31.117,16
407,2023-02-24 20:18:23.028,8
408,2023-02-24 23:26:30.138,4
409,2023-02-24 23:42:08.884,16
410,2023-02-24 23:43:31.213,4
411,2023-02-24 23:43:35.233,16
412,2023-02-24 23:44:05.354,4
413,2023-02-24 23:44:12.382,16
414,2023-02-25 01:29:23.609,4
415,2023-02-25 01:29:32.640,16
416,2023-02-25 01:29:54.730,4
417,2023-02-25 02:57:15.683,16
418,2023-02-25 02:57:41.782,4
419,2023-02-25 03:04:25.397,16
420,2023-02-25 03:04:52.506,4
421,2023-02-25 03:11:05.002,16
422,2023-02-25 03:11:19.051,0
423,2023-02-25 03:11:20.062,4
424,2023-02-26 00:21:47.661,64
425,2023-02-26 01:05:19.101,0
426,2023-02-26 01:05:20.101,4
427,2023-02-26 04:47:26.352,0
428,2023-02-26 04:47:27.352,64
429,2023-02-27 02:33:44.519,4
430,2023-02-27 06:34:18.193,16
431,2023-02-27 07:23:52.075,4
432,2023-02-27 07:24:09.147,16
433,2023-02-27 08:10:09.171,4
434,2023-02-27 08:10:28.252,16
435,2023-02-27 08:41:12.520,16
436,2023-02-27 08:43:58.278,4
437,2023-02-27 08:45:47.714,16
438,2023-02-27 12:14:26.729,4
439,2023-02-27 12:14:39.778,16
440,2023-02-27 13:07:22.209,4
441,2023-02-27 13:07:25.219,16
442,2023-02-27 13:14:16.841,4
443,2023-02-27 13:14:38.928,8
444,2023-02-27 13:20:29.319,0
445,2023-02-27 13:20:30.319,4
446,2023-02-27 14:17:26.890,16
447,2023-02-27 17:41:58.260,8
448,2023-02-27 17:49:59.193,4
449,2023-02-27 17:52:50.894,16
450,2023-02-27 21:43:22.157,32
451,2023-02-27 21:43:23.167,8
452,2023-02-27 21:52:44.408,4
453,2023-02-27 22:14:32.637,16
454,2023-02-28 00:49:16.721,0
455,2023-02-28 00:49:17.732,8
456,2023-02-28 00:55:51.293,4
457,2023-02-28 01:06:25.832,16
458,2023-02-28 06:20:03.035,8
459,2023-02-28 06:30:17.487,16
460,2023-02-28 06:30:18.496,4
461,2023-02-28 06:31:17.736,16
462,2023-02-28 10:39:03.128,32
463,2023-02-28 10:39:04.138,8
464,2023-02-28 11:29:17.174,4
465,2023-02-28 12:01:40.948,16
466,2023-02-28 17:02:38.105,4
467,2023-02-28 17:03:13.243,16
468,2023-02-28 17:04:25.532,4
469,2023-02-28 17:06:19.990,0
470,2023-02-28 17:06:21.000,16
471,2023-02-28 18:12:41.892,4
472,2023-02-28 18:13:26.062,0
473,2023-02-28 18:13:29.072,1
474,2023-02-28 18:14:19.270,0
475,2023-02-28 18:14:20.280,4
476,2023-02-28 18:15:01.450,16
477,2023-02-28 19:05:48.621,0
478,2023-02-28 19:05:49.631,8
479,2023-02-28 19:19:47.977,4
480,2023-02-28 19:24:20.063,16
