date_add,cold40v3.defects_data.cold40v3.references.name_sap,Client Name,Count of defects,Type Defect,taker
2023-01-20 17:06:16,TBIE016Y00,81.62510-2441 Seitenwand außen li (G$),1,Deformacja (deformation),1010223020160325
2023-01-20 17:05:44,TBIE016Y00,81.62510-2441 Seitenwand außen li (G$),1,Deformacja (deformation),1010223020155429
2023-01-20 13:35:09,T083A03YB0,2K7.809.606,1,Odciśnięte miejsce (marks),1010123020122719
2023-01-20 13:34:57,T083A03YB0,2K7.809.606,1,Odciśnięte miejsce (marks),1010123020122659
2023-01-20 13:34:06,T083A03YB0,2K7.809.606,1,Odciśnięte miejsce (marks),1010123020122601
2023-01-20 10:53:01,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123020094854
2023-01-20 10:52:54,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123020094847
2023-01-20 10:52:38,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123020094833
2023-01-20 10:52:26,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123020094839
2023-01-20 10:52:15,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123020094810
2023-01-20 10:52:05,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123020094803
2023-01-20 10:51:57,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123020094756
2023-01-20 10:47:31,T083769YP4,7C0.863.173.H,1,Błąd materiału (meterial failure),1010223020094514
2023-01-20 10:38:01,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123020093615
2023-01-20 08:10:39,T083773YP4,7C0.863.174.H,1,Deformacja (deformation),1010223020070815
2023-01-20 06:06:06,T083773YP4,7C0.863.174.H,1,Deformacja (deformation),1010123020045713
2023-01-20 06:05:24,T083773YP4,7C0.863.174.H,1,Deformacja (deformation),1010223020045127
2023-01-20 05:50:46,T083773YP4,7C0.863.174.H,1,Deformacja (deformation),1010223020040729
2023-01-17 20:11:33,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010223017190025
2023-01-17 20:11:20,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010223017190009
2023-01-17 20:10:35,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010223017185953
2023-01-17 18:26:54,TBIE010Y00,81.62510-2447,1,Deformacja (deformation),1010123017172254
2023-01-17 18:26:54,TBIE011Y00,81.62510-2448,1,Deformacja (deformation),1010123017172254
2023-01-16 12:08:00,T083655YP3,7C0 831 311 C,1,Pęknięcie (cracks),1010123016110147
2023-01-16 12:07:49,T083655YP3,7C0 831 311 C,1,Pęknięcie (cracks),1010123016110138
2023-01-16 12:06:13,T083655YP3,7C0 831 311 C,1,Pęknięcie (cracks),1010123016105119
2023-01-16 11:46:35,T083656YP3,7C0 831 312 C,1,Pikos (marks/contamination),1010123016103619
2023-01-16 11:46:10,T083656YP3,7C0 831 312 C,1,Pofalowanie (waves),1010123016101555
2023-01-16 11:45:50,T083655YP3,7C0 831 311 C,1,Pofalowanie (waves),1010123016102047
2023-01-16 10:46:44,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016094317
2023-01-16 10:46:35,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016094309
2023-01-16 10:46:27,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016094300
2023-01-16 10:46:17,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016094252
2023-01-16 10:46:07,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016094241
2023-01-16 10:46:03,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016094317
2023-01-16 10:45:59,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016094233
2023-01-16 10:31:46,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010223016092858
2023-01-16 10:31:37,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016092829
2023-01-16 10:31:27,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016092820
2023-01-16 10:31:19,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016092811
2023-01-16 10:21:28,T083773YP4,7C0.863.174.H,1,Przeciągnięcie (thinning),1010123016085831
2023-01-16 09:44:30,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016084221
2023-01-16 09:44:19,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016084214
2023-01-16 09:44:04,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016084207
2023-01-16 08:53:38,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016075118
2023-01-16 08:53:27,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010123016075132
2023-01-16 06:39:56,T083769YP4,7C0.863.173.H,1,Deformacja (deformation),1010123016053507
2023-01-12 09:42:19,TBIE017Y00,223378 Seitenwand außen re (G$),1,Odciśnięte miejsce (marks),1010123012083406
2023-01-12 09:42:11,TBIE017Y00,223378 Seitenwand außen re (G$),1,Odciśnięte miejsce (marks),1010123012083357
2023-01-12 08:44:39,TBIE017Y00,223378 Seitenwand außen re (G$),1,Przeciągnięcie (thinning),1010223012073936
2023-01-12 08:44:34,TBIE017Y00,223378 Seitenwand außen re (G$),1,Przeciągnięcie (thinning),1010223012073927
2023-01-12 08:44:28,TBIE017Y00,223378 Seitenwand außen re (G$),1,Przeciągnięcie (thinning),1010223012073918
2023-01-11 23:05:43,T083755YP0,2N3 803 093,1,Deformacja (deformation),1010223011220301
2023-01-11 21:58:33,T083755YP0,2N3 803 093,1,Deformacja (deformation),1010123011205405
2023-01-11 20:01:56,T083683YP1,7C0 827 124 C,1,Pęknięcie (cracks),1010223011185540
2023-01-11 20:01:40,T083683YP1,7C0 827 124 C,1,Pęknięcie (cracks),1010223011185550
2023-01-11 20:01:30,T083683YP1,7C0 827 124 C,1,Pęknięcie (cracks),1010223011185608
2023-01-11 20:01:20,T083683YP1,7C0 827 124 C,1,Pęknięcie (cracks),1010223011185628
2023-01-11 16:09:09,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011150504
2023-01-11 16:01:36,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011135710
2023-01-11 16:01:25,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1012723011145624
2023-01-11 16:01:11,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011135702
2023-01-11 15:46:31,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011135537
2023-01-11 15:46:10,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011135528
2023-01-11 15:45:45,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011135519
2023-01-11 15:45:25,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1012723011144348
2023-01-11 15:07:18,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011135422
2023-01-11 15:07:11,T083423Y00,7H0 809 412 A,1,Deformacja (deformation),1010123011135438
2023-01-11 15:05:53,T083423Y00,7H0 809 412 A,1,Deformacja (deformation),1010123011135438
2023-01-11 15:05:42,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011135430
2023-01-11 15:05:38,T083423Y00,7H0 809 412 A,1,Deformacja (deformation),1010123011135422
2023-01-11 15:05:10,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123011135438
2023-01-11 07:41:49,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063822
2023-01-11 07:41:42,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063813
2023-01-11 07:41:32,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063804
2023-01-11 07:41:26,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063756
2023-01-11 07:41:11,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063738
2023-01-11 07:40:52,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063711
2023-01-11 07:40:35,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063711
2023-01-11 07:40:22,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063653
2023-01-11 07:40:12,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063636
2023-01-11 07:40:01,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063627
2023-01-11 07:39:53,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010223011063618
2023-01-11 07:18:39,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010123011061606
2023-01-11 07:18:11,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010123011061558
2023-01-11 07:18:04,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010123011061550
2023-01-11 07:17:58,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010123011061542
2023-01-11 07:17:49,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010123011061527
2023-01-11 07:17:42,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010123011061409
2023-01-11 07:17:35,T083423Y00,7H0 809 412 A,1,Przeciągnięcie (thinning),1010123011061358
2023-01-11 07:17:20,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011061318
2023-01-11 07:17:04,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060817
2023-01-11 07:16:56,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060808
2023-01-11 07:16:48,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060750
2023-01-11 07:13:32,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060547
2023-01-11 07:13:28,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060538
2023-01-11 07:13:23,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060529
2023-01-11 07:13:17,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060521
2023-01-11 07:13:11,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060512
2023-01-11 07:13:05,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060503
2023-01-11 07:12:59,T083423Y00,7H0 809 412 A,1,Pęknięcie (cracks),1010123011060454
2023-01-11 04:11:45,T083423Y00,7H0 809 412 A,1,Deformacja (deformation),1010123011030630
2023-01-10 13:06:45,T083425Y00,7H0 803 720,1,Odciśnięte miejsce (marks),1010223010115917
2023-01-10 13:06:37,T083425Y00,7H0 803 720,1,Odciśnięte miejsce (marks),1010223010115910
2023-01-10 13:06:30,T083425Y00,7H0 803 720,1,Odciśnięte miejsce (marks),1010223010115854
2023-01-10 12:57:29,T083424Y00,7H0 803 719,1,Deformacja (deformation),1010223010115446
2023-01-10 12:57:29,T083425Y00,7H0 803 720,1,Deformacja (deformation),1010223010115446
2023-01-10 12:47:01,T083425Y00,7H0 803 720,1,Deformacja (deformation),1010223010114253
2023-01-10 12:41:44,T083424Y00,7H0 803 719,1,Deformacja (deformation),1010223010113808
2023-01-10 07:47:10,T083655YP3,7C0 831 311 C,1,Odciśnięte miejsce (marks),1010223010064517
2023-01-10 07:46:58,T083655YP3,7C0 831 311 C,1,Odciśnięte miejsce (marks),1010223010064441
2023-01-10 07:46:45,T083655YP3,7C0 831 311 C,1,Odciśnięte miejsce (marks),1010223010064317
2023-01-10 07:46:34,T083655YP3,7C0 831 311 C,1,Odciśnięte miejsce (marks),1010223010064423
2023-01-10 07:46:24,T083655YP3,7C0 831 311 C,1,Odciśnięte miejsce (marks),1010223010063759
2023-01-10 02:56:21,T083656YP3,7C0 831 312 C,1,Odciśnięte miejsce (marks),1010123010015403
2023-01-10 02:36:07,T083655YP3,7C0 831 311 C,1,Deformacja (deformation),1010123010013336
2023-01-10 02:13:09,T083655YP3,7C0 831 311 C,1,Deformacja (deformation),1010223010010335
2023-01-10 02:13:09,T083656YP3,7C0 831 312 C,1,Deformacja (deformation),1010223010010335
2023-01-09 20:32:07,TBIE016Y00,81.62510-2441 Seitenwand außen li (G$),1,Błąd materiału (meterial failure),1010123009193016
2023-01-09 15:24:45,T083769YP4,7C0.863.173.H,1,Błąd materiału (meterial failure),1010123009142312
2023-01-09 13:29:28,T083B01YB0,2K4 809 605,1,Deformacja (deformation),1010223009122602
2023-01-09 13:29:19,T083B01YB0,2K4 809 605,1,Deformacja (deformation),1010223009122540
2023-01-09 13:29:02,T083B01YB0,2K4 809 605,1,Deformacja (deformation),1010223009122530
2023-01-09 13:28:54,T083B01YB0,2K4 809 605,1,Deformacja (deformation),1010223009122410
2023-01-09 13:28:45,T083B01YB0,2K4 809 605,1,Deformacja (deformation),1010223009122347
2023-01-09 10:22:28,T083B01YB0,2K4 809 605,1,Pofalowanie (waves),1010123009081447
2023-01-05 12:08:39,T083422Y00,7H0 809 411 A,1,Deformacja (deformation),1010123005103836
2023-01-05 12:08:39,T083423Y00,7H0 809 412 A,1,Deformacja (deformation),1010123005103836
2023-01-05 12:04:50,T083423Y00,7H0 809 412 A,1,Deformacja (deformation),1010123005103623
2023-01-05 12:04:39,T083423Y00,7H0 809 412 A,1,Deformacja (deformation),1010123005103638
2023-01-05 09:57:04,TBIE013Y00,81.62510-2432,1,Deformacja (deformation),1010223005085544
2023-01-05 06:47:06,TBIE012Y00,81.62510-2431,1,Odciśnięte miejsce (marks),1010123005054349
2023-01-05 06:19:34,TBIE012Y00,81.62510-2431,1,Deformacja (deformation),1010223005051730
2023-01-04 13:27:14,T083753YP0,2N0 803 093,1,Deformacja (deformation),1010123004122240
2023-01-04 13:18:52,T083753YP0,2N0 803 093,1,Deformacja (deformation),1010123004121633
2023-01-04 12:32:07,T083753YP0,2N0 803 093,1,Deformacja (deformation),1010223004113053
2023-01-04 12:31:36,T083753YP0,2N0 803 093,1,Deformacja (deformation),1010223004113011
2023-01-04 12:31:17,T083753YP0,2N0 803 093,1,Deformacja (deformation),1010123004112855
2022-11-25 20:49:10,T083773YP4,7C0.863.174.H,1,Wgniot (dent),1010122329193929
2022-11-25 19:26:41,T083773YP4,7C0.863.174.H,1,Błąd materiału (meterial failure),1010122329182421
2022-11-25 19:08:33,T083773YP4,7C0.863.174.H,1,Odciśnięte miejsce (marks),1010122329180559
2022-11-25 19:08:19,T083773YP4,7C0.863.174.H,1,Odciśnięte miejsce (marks),1010122329180545
2022-11-25 19:08:07,T083773YP4,7C0.863.174.H,1,Odciśnięte miejsce (marks),1010122329180539
2022-11-25 19:08:00,T083773YP4,7C0.863.174.H,1,Odciśnięte miejsce (marks),1010222329180531
2022-11-25 17:59:24,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165352
2022-11-25 17:59:19,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165343
2022-11-25 17:59:14,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165335
2022-11-25 17:59:08,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165328
2022-11-25 17:59:02,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165225
2022-11-25 17:58:55,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165217
2022-11-25 17:55:43,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165201
2022-11-25 17:55:35,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165152
2022-11-25 17:55:28,T083769YP4,7C0.863.173.H,1,Pofalowanie (waves),1010122329165144
2022-11-25 17:48:49,T083769YP4,7C0.863.173.H,1,Błąd materiału (meterial failure),1010222329164620
2022-11-25 16:51:53,T083769YP4,7C0.863.173.H,1,Błąd materiału (meterial failure),1010122329154822
2022-11-23 21:29:43,T083755YP0,2N3 803 093,1,Błąd materiału (meterial failure),1010122327202825
2022-11-23 21:29:20,T083755YP0,2N3 803 093,1,Błąd materiału (meterial failure),1010122327202745
2022-11-23 21:28:53,T083755YP0,2N3 803 093,1,Błąd materiału (meterial failure),1010122327202611
2022-11-16 17:50:43,TBIE008Y00,81.62510-2449,1,Deformacja (deformation),1010122320163927
2022-11-16 17:50:43,TBIE009Y00,81.62510-2450,1,Deformacja (deformation),1010122320163927
2022-11-16 16:46:50,TBIE008Y00,81.62510-2449,1,Deformacja (deformation),1010222320153804
2022-11-16 16:46:50,TBIE009Y00,81.62510-2450,1,Deformacja (deformation),1010222320153804
2022-11-16 16:27:04,TBIE008Y00,81.62510-2449,1,Pikos (marks/contamination),1010222320151419
2022-11-16 16:27:04,TBIE009Y00,81.62510-2450,1,Pikos (marks/contamination),1010222320151419
2022-11-16 14:23:36,TBIE008Y00,81.62510-2449,1,Inne,1010122320131007
2022-11-16 14:23:36,TBIE009Y00,81.62510-2450,1,Inne,1010122320131007
2022-11-15 17:42:24,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163727
2022-11-15 17:42:14,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163727
2022-11-15 17:42:06,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163717
2022-11-15 17:41:58,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163658
2022-11-15 17:41:40,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163649
2022-11-15 17:41:31,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163639
2022-11-15 17:41:22,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163630
2022-11-15 17:41:14,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163620
2022-11-15 17:41:05,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163529
2022-11-15 17:40:55,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163510
2022-11-15 17:40:44,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163510
2022-11-15 17:40:15,TBIE017Y00,223378 Seitenwand außen re (G$),1,Pikos (marks/contamination),1010222319163441
2022-11-15 15:54:59,TBIE017Y00,223378 Seitenwand außen re (G$),1,Inne,1010122319141031
2022-11-14 16:21:43,TBIE013Y00,81.62510-2432,1,Pikos (marks/contamination),1010222318151709
2022-11-14 16:21:30,TBIE013Y00,81.62510-2432,1,Pikos (marks/contamination),1010222318151700
2022-11-14 16:21:18,TBIE013Y00,81.62510-2432,1,Pikos (marks/contamination),1010222318151651
2022-11-14 15:22:56,TBIE013Y00,81.62510-2432,1,Odciśnięte miejsce (marks),1010122318141922
2022-11-14 15:11:43,TBIE013Y00,81.62510-2432,1,Odciśnięte miejsce (marks),1010122318135412
2022-11-14 15:06:25,TBIE013Y00,81.62510-2432,1,Inne,1010122318135259
2022-11-14 15:04:29,TBIE013Y00,81.62510-2432,1,Odciśnięte miejsce (marks),1010122318135217
2022-11-14 14:23:08,TBIE013Y00,81.62510-2432,1,Inne,1010222318125021
2022-11-14 14:22:31,TBIE013Y00,81.62510-2432,1,Inne,1010222318125116
2022-11-14 14:16:15,TBIE013Y00,81.62510-2432,1,Inne,1010222318125014
2022-11-14 12:11:58,TBIE012Y00,81.62510-2431,1,Błąd materiału (meterial failure),1010222318110500
